GVKEY,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcdq,datacqtr,datafqtr,cogsq,cshfdq,cshopq,cshoq,cshprq,epspiq,epspxq,invtq,lctq,lltq,piq,rectq,saleq,txtq,uopiq,xsgaq,capxy,cshfdy,cshpry,dvy,prcpy,txpdy,wcapchy,cik,costat,cshtrq,dvpspq,dvpsxq,prccq,prchq,prclq
004503,1986/12/31,1986,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1986Q4,1986Q4,12706.0000,,,717.6720,719.2000,2.0600,2.0600,4551.0000,15220.0040,20709.0040,2390.0000,6784.0000,17218.0040,856.0000,,1224.0000,5402.0000,,722.6580,2603.0000,,,,0000034088,A,62036797.0000,0.9000,0.9000,70.1250,74.1250,65.5000
004503,1987/03/31,1987,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1987Q1,1987Q1,13797.0040,,,713.1720,715.7170,1.5000,1.5000,4425.0000,15572.0040,23443.0080,1777.0000,7408.0000,17781.0040,651.0000,,1421.0000,730.0000,,715.7170,645.0000,,,,0000034088,A,66563173.0000,0.9000,0.9000,85.7500,89.0000,70.7500
004503,1987/06/30,1987,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1987Q2,1987Q2,14347.0040,,,707.3440,710.2810,1.6100,1.6100,4770.0000,15407.0040,23191.0080,1798.0000,5785.0000,18588.0040,586.0000,,1540.0000,1687.0000,,712.9740,1285.0000,,,,0000034088,A,64141782.0000,0.9000,0.9000,93.2500,94.2500,84.2500
004503,1987/09/30,1987,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1987Q3,1987Q3,15158.0040,,,1399.4140,1408.3810,0.7500,0.7500,4802.0000,14238.0040,23545.0040,1854.0000,5955.0000,19600.0040,722.0000,,1617.0000,3232.0000,,1420.0440,1991.0000,,,,0000034088,A,124062563.0000,0.5000,0.5000,48.6250,50.3750,45.1250
004503,1987/12/31,1987,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1987Q4,1987Q4,15428.0040,,,1379.4420,1388.6000,1.1200,1.1200,5172.0000,15296.0040,23346.0080,2380.0000,6278.0000,20447.0040,744.0000,,1861.0000,5787.0000,,1411.9500,2686.0000,,,,0000034088,A,110796793.0000,0.5000,0.5000,38.1250,50.0000,30.8750
004503,1988/03/31,1988,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1988Q1,1988Q1,15130.0040,,,1356.2210,1367.5210,1.0600,1.0600,4871.0000,14388.0040,25215.0080,2573.0000,6045.0000,20045.0040,1047.0000,,1308.0000,912.0000,,1367.5210,685.0000,,,,0000034088,A,93952898.0000,0.5000,0.5000,42.0000,44.6250,32.0000
004503,1988/06/30,1988,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1988Q2,1988Q2,14795.0040,,,1322.4010,1344.8760,0.9000,0.9000,4658.0000,14340.0040,24788.0080,1927.0000,5832.0000,19614.0040,658.0000,,1702.0000,2347.0000,,1356.1950,1426.0000,,,,0000034088,A,93886375.0000,0.5500,0.5500,45.3750,47.5000,41.1250
004503,1988/09/30,1988,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1988Q3,1988Q3,14531.0040,,,1307.9880,1321.0350,0.9300,0.9300,4772.0000,15645.0040,24857.0080,2103.0000,5613.0000,19465.0040,806.0000,,1719.0000,4001.0000,,1344.5110,2155.0000,,,,0000034088,A,86084077.0000,0.5500,0.5500,44.7500,47.7500,44.1250
004503,1988/12/31,1988,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1988Q4,1988Q4,15221.0040,,,1288.7150,1298.4000,1.0600,1.0600,5151.0000,17479.0040,22769.0080,2051.0000,6094.0000,20433.0040,613.0000,,2074.0000,5918.0000,,1333.1400,2871.0000,,3022.0000,,0000034088,A,75162398.0000,0.5500,0.5500,44.0000,46.7500,40.3750
004503,1989/03/31,1989,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1989Q1,1989Q1,15403.0000,,,1274.2330,1281.9430,1.4100,0.9900,5087.0000,19313.0000,27331.0000,2110.0000,6325.0000,20115.0000,778.0000,,1421.0000,5167.0000,,1281.9430,706.0000,,789.0000,,0000034088,A,76378394.0000,0.5500,0.5500,43.8750,46.3750,42.8750
004503,1989/06/30,1989,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1989Q2,1989Q2,16763.0000,,,1259.4130,1267.0180,0.1100,0.1100,5105.0000,20120.0000,27296.0000,458.0000,6270.0000,21597.0000,248.0000,,1692.0000,6940.0000,,1274.5160,1404.0000,,1751.0000,,0000034088,A,100459782.0000,0.5500,0.5500,44.0000,46.0000,40.5000
004503,1989/09/30,1989,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1989Q3,1989Q3,16294.0000,,,1251.6320,1255.2000,0.8500,0.8500,5567.0000,20329.0000,28910.0000,1851.0000,6796.0000,21248.0000,702.0000,,1743.0000,8598.0000,,1268.3000,2167.0000,,984.0000,,0000034088,A,83311696.0000,0.6000,0.6000,44.7500,46.7500,43.1250
004503,1989/12/31,1989,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1989Q4,1989Q4,17960.0000,,,1250.2850,1251.0000,0.3700,0.3700,5622.0000,21984.0000,28128.0000,847.0000,7787.0000,23696.0000,300.0000,,2414.0000,6313.0000,,1264.2580,2942.0000,,2881.0000,,0000034088,A,76107895.0000,0.6000,0.6000,50.0000,51.6250,43.2500
004503,1990/03/31,1990,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1990Q1,1990Q1,18708.0000,,,1248.4390,1249.5440,1.0100,1.0100,5624.0000,20994.0000,30752.0000,2261.0000,7609.0000,24127.0000,910.0000,,1811.0000,1296.0000,,1249.5440,769.0000,,527.0000,,0000034088,A,71939093.0000,0.6000,0.6000,46.1250,50.5000,45.5000
004503,1990/06/30,1990,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1990Q2,1990Q2,18228.0000,,,1247.0690,1247.9080,0.8700,0.8700,5708.0000,20726.0000,30650.0000,1979.0000,7050.0000,23444.0000,769.0000,,2012.0000,2799.0000,,1248.7680,1537.0000,,1029.0000,,0000034088,A,68186192.0000,0.6000,0.6000,47.8750,49.2500,44.8750
004503,1990/09/30,1990,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1990Q3,1990Q3,20814.0000,,,1246.1850,1246.8050,0.8500,0.8500,6277.0000,23290.0000,30612.0000,1914.0000,8368.0000,26086.0000,781.0000,,2124.0000,4417.0000,,1248.1530,2303.0000,,1214.0000,,0000034088,A,88620469.0000,0.6000,0.6000,49.0000,55.1250,46.7500
004503,1990/12/31,1990,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1990Q4,1990Q4,24885.0000,,,1245.3920,1245.8000,1.2300,1.2300,6386.0000,24025.0000,27677.0000,2298.0000,9574.0000,31862.0000,710.0000,,2786.0000,6548.0000,,1247.5650,3157.0000,,2521.0000,,0000034088,A,66163996.0000,0.6700,0.6700,51.7500,52.5000,47.2500
004503,1991/03/31,1991,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1991Q1,1991Q1,20735.0000,,,1244.7460,1245.0240,1.7800,1.7800,6088.0000,19991.0000,30633.0000,3522.0000,8075.0000,27237.0000,1181.0000,,2019.0000,1513.0000,,1245.0240,852.0000,,955.0000,,0000034088,A,76586492.0000,0.6700,0.6700,58.5000,59.8750,49.6250
004503,1991/06/30,1991,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1991Q2,1991Q2,19220.0000,,,1243.8380,1244.2630,0.9000,0.9000,5753.0000,18463.0000,30482.0000,1834.0000,7681.0000,24251.0000,662.0000,,2121.0000,3159.0000,,1244.6280,1703.0000,,1806.0000,,0000034088,A,70884394.0000,0.6700,0.6700,58.1250,61.3750,55.8750
004503,1991/09/30,1991,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1991Q3,1991Q3,19283.0000,,,1242.7600,1243.3000,0.8800,0.8800,6135.0000,19350.0000,31355.0000,1645.0000,7695.0000,24238.0000,454.0000,,2141.0000,4985.0000,,1244.1760,2554.0000,,2146.0000,,0000034088,A,58049498.0000,0.6700,0.6700,59.5000,60.1250,56.6250
004503,1991/12/31,1991,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1991Q4,1991Q4,21919.0000,,,1241.9770,1242.3000,0.8900,0.8900,6081.0000,20854.0000,28812.0000,1684.0000,8540.0000,27121.0000,621.0000,,2514.0000,7324.0000,,1243.7000,3403.0000,,2905.0000,,0000034088,A,65996295.0000,0.6700,0.6700,60.8750,61.8750,55.8750
004503,1992/03/31,1992,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1992Q1,1992Q1,19328.0000,,,1241.4220,1241.6740,1.0300,1.0700,5722.0000,18994.0000,31270.0000,2028.0000,7448.0000,24475.0000,643.0000,,2063.0000,1608.0000,,1241.6740,848.0000,,559.0000,,0000034088,A,70942293.0000,0.6700,0.6700,54.7500,61.2500,53.7500
004503,1992/06/30,1992,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1992Q2,1992Q2,19884.0000,,,1241.4830,1241.4740,0.7300,0.7300,6149.0000,20418.0000,31524.0000,1323.0000,8020.0000,24547.0000,336.0000,,2135.0000,3299.0000,,1241.5960,1758.0000,,1063.0000,,0000034088,A,72012000.0000,0.7200,0.7200,61.8750,64.2500,54.2500
004503,1992/09/30,1992,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1992Q3,1992Q3,22194.0000,,,1241.4630,1241.5380,0.9100,0.9100,6357.0000,20302.0000,31901.0000,2016.0000,8404.0000,27241.0000,779.0000,,1958.0000,5073.0000,,1241.5840,2667.0000,,1482.0000,,0000034088,A,59679699.0000,0.7200,0.7200,63.8750,65.5000,61.0000
004503,1992/12/31,1992,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1992Q4,1992Q4,21586.0000,,,1242.0000,1241.5000,1.1200,1.1200,5807.0000,19663.0000,28616.0000,2167.0000,8079.0000,26897.0000,719.0000,,2084.0000,7225.0000,,1241.6000,3575.0000,,2715.0000,,0000034088,A,57738793.0000,0.7200,0.7200,61.1250,64.1250,58.1250
004503,1993/03/31,1993,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1993Q1,1993Q1,19487.0000,,,1241.7510,1241.6860,0.9400,0.9400,5582.0000,19047.0000,31573.0000,1935.0000,7719.0000,24139.0000,685.0000,,1737.0000,1298.0000,,1241.6860,908.0000,,535.0000,,0000034088,A,73777894.0000,0.7200,0.7200,66.1250,66.7500,57.7500
004503,1993/06/30,1993,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1993Q2,1993Q2,19893.0000,,,1241.7360,1241.9000,0.9800,0.9800,5491.0000,19185.0000,31014.0000,1822.0000,7488.0000,24702.0000,529.0000,,1909.0000,3126.0000,,1241.8000,1816.0000,,1131.0000,,0000034088,A,72788297.0000,0.7200,0.7200,66.1250,69.0000,63.2500
004503,1993/09/30,1993,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1993Q3,1993Q3,19642.0000,,,1241.6180,1241.6000,1.0900,1.0900,5406.0000,19466.0000,30873.0000,2101.0000,7415.0000,24455.0000,677.0000,,1849.0000,4841.0000,,1241.7000,2723.0000,,1409.0000,,0000034088,A,64238296.0000,0.7200,0.7200,65.5000,66.7500,63.3750
004503,1993/12/31,1993,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1993Q4,1993Q4,18958.0000,,,1242.0000,1241.5000,1.2000,1.2000,5472.0000,18590.0000,28368.0000,2444.0000,6860.0000,24529.0000,881.0000,,2162.0000,6956.0000,,1241.7000,3630.0000,,2470.0000,,0000034088,A,64986796.0000,0.7200,0.7200,63.1250,66.3750,61.0000
004503,1994/03/31,1994,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1994Q1,1994Q1,18117.0000,,,1241.8000,1241.9000,0.9200,0.9200,5219.0000,18414.0000,30987.0000,1762.0000,6972.0000,22883.0000,548.0000,,1754.0000,1328.0000,,1241.9000,906.0000,,799.0000,,0000034088,A,72282195.0000,0.7200,0.7200,62.8750,67.3750,61.5000
004503,1994/06/30,1994,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1994Q2,1994Q2,19778.0000,,,1241.4150,1241.6000,0.7000,0.7000,5469.0000,18889.0000,31352.0000,1475.0000,7203.0000,24246.0000,552.0000,,1870.0000,2998.0000,,1241.7000,1812.0000,,1272.0000,,0000034088,A,89313773.0000,0.7200,0.7200,56.7500,63.6250,56.1250
004503,1994/09/30,1994,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1994Q3,1994Q3,21093.0000,,,1241.4560,1241.4000,0.9200,0.9200,5565.0000,19253.0000,32021.0000,2037.0000,7315.0000,26047.0000,785.0000,,1930.0000,4646.0000,,1241.6000,2717.0000,,1765.0000,,0000034088,A,66852098.0000,0.7200,0.7200,57.5000,60.8750,56.5000
004503,1994/12/31,1994,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1994Q4,1994Q4,20754.0000,,,1242.0000,1241.7000,1.5300,1.5300,5541.0000,19493.0000,28786.0000,2763.0000,8073.0000,26507.0000,819.0000,,2338.0000,6643.0000,,1241.7000,3659.0000,,2548.0000,,0000034088,A,74295496.0000,0.7500,0.7500,60.7500,63.2500,56.2500
004503,1995/03/31,1995,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1995Q1,1995Q1,20632.0000,,,1242.2330,1241.9000,1.3300,1.3300,5522.0000,19965.0000,32124.0000,2585.0000,8431.0000,26127.0000,851.0000,,2031.0000,1399.0000,,1241.9000,942.0000,,441.0000,,0000034088,A,71808996.0000,0.7500,0.7500,66.6250,67.0000,60.1250
004503,1995/06/30,1995,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1995Q2,1995Q2,22111.0000,,,1241.7650,1242.5000,1.3000,1.3000,5897.0000,19461.0000,31698.0000,2760.0000,8066.0000,27846.0000,1044.0000,,2074.0000,3046.0000,,1242.2000,1884.0000,,1103.0000,,0000034088,A,87544394.0000,0.7500,0.7500,70.6250,72.3750,66.0000
004503,1995/09/30,1995,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1995Q3,1995Q3,21206.0000,,,1242.0000,1241.8000,1.2000,1.2000,5877.0000,18583.0000,32088.0000,2575.0000,8059.0000,27025.0000,991.0000,,2128.0000,4825.0000,,1242.1000,2824.0000,,638.0000,,0000034088,A,75554894.0000,0.7500,0.7500,72.2500,74.2500,68.1250
004503,1995/12/31,1995,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1995Q4,1995Q4,20951.0000,,,1242.0000,1242.0000,1.3500,1.3500,5681.0000,18736.0000,29954.0000,2823.0000,8925.0000,26895.0000,1086.0000,,2262.0000,7128.0000,,1242.1000,3765.0000,,2797.0000,,0000034088,A,81083192.0000,0.7500,0.7500,80.5000,86.0000,71.3750
004503,1996/03/31,1996,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1996Q1,1996Q1,21391.0000,,,1242.0760,1242.0000,1.5100,1.5100,5339.0000,19201.0000,32356.0000,2980.0000,8928.0000,27164.0000,956.0000,,2076.0000,,,1242.0000,940.0000,,210.0000,,0000034088,A,105740668.0000,0.7500,0.7500,81.5000,86.0000,77.6250
004503,1996/06/30,1996,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1996Q2,1996Q2,22218.0000,,,1241.8500,1242.1000,1.2600,1.2600,5355.0000,18667.0000,32351.0000,2732.0000,8686.0000,27975.0000,1082.0000,,2169.0000,,,1242.0000,1928.0000,,1213.0000,,0000034088,A,97670078.0000,0.7900,0.7900,86.8750,88.7500,79.8750
004503,1996/09/30,1996,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1996Q3,1996Q3,23200.0000,,,1241.7810,1241.9000,1.2500,1.2500,5468.0000,19698.0000,31979.0000,2619.0000,9115.0000,29086.0000,987.0000,,2246.0000,,,1242.0000,2915.0000,,1957.0000,,0000034088,A,102303688.0000,0.7900,0.7900,83.2500,90.1250,80.0000
004503,1996/12/31,1996,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1996Q4,1996Q4,25808.0000,,,1242.0000,1242.0000,2.0000,2.0000,5285.0000,19505.0000,30566.0000,3969.0000,10499.0000,32503.0000,1381.0000,,2233.0000,7209.0000,,1242.0000,3902.0000,,3420.0000,,0000034088,A,94168168.0000,0.7900,0.7900,98.0000,101.2500,82.8750
004503,1997/03/31,1997,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1997Q1,1997Q1,24292.0000,,,1241.5110,1241.9000,1.7400,1.7400,5064.0000,19129.0000,32848.0000,3646.0000,10347.0000,31121.0000,1364.0000,,2195.0000,,,1241.9000,986.0000,,703.0000,,0000034088,A,116606156.0000,0.7900,0.7900,107.7500,111.2500,96.5000
004503,1997/06/30,1997,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1997Q2,1997Q2,23507.0000,,,2474.3660,2478.5000,0.7900,0.7900,5136.0000,18732.0000,32373.0000,3253.0000,9814.0000,29990.0000,1192.0000,,2299.0000,,,2480.9000,2007.0000,,2052.0000,,0000034088,A,220564313.0000,0.4100,0.4100,61.2500,65.1250,49.8750
004503,1997/09/30,1997,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1997Q3,1997Q3,22603.0000,,,2465.9110,2470.3000,0.7400,0.7400,5486.0000,20250.0000,33517.0000,2862.0000,10248.0000,28765.0000,946.0000,,2262.0000,,,2477.3000,3024.0000,,2502.0000,,0000034088,A,193340000.0000,0.4100,0.4100,64.0620,67.2500,58.6250
004503,1997/12/31,1997,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1997Q4,1997Q4,23725.0000,,,2457.0000,2461.2000,1.0100,1.0100,5487.0000,19654.0000,30379.0000,3443.0000,10702.0000,30403.0000,836.0000,,2403.0000,7393.0000,,2473.2000,4038.0000,,3943.0000,,0000034088,A,191947762.0000,0.4100,0.4100,61.1870,66.8750,54.7500
004503,1998/03/31,1998,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1998Q1,1998Q1,21522.0000,2483.0000,,2446.7920,2451.0000,0.7400,0.7700,5209.0000,18576.0000,32632.0000,2775.0000,9967.0000,25885.0000,819.0000,,2188.0000,1709.0000,2483.0000,2451.0000,1009.0000,,566.0000,,0000034088,A,205109000.0000,0.4100,0.4100,67.6250,70.0000,56.6250
004503,1998/06/30,1998,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1998Q2,1998Q2,21034.0000,2475.0000,,2438.4070,2443.0000,0.6600,0.6600,5119.0000,17532.0000,32327.0000,2280.0000,9396.0000,25201.0000,638.0000,,2416.0000,3744.0000,2477.0000,2447.0000,2013.0000,,1494.0000,,0000034088,A,197622600.0000,0.4100,0.4100,71.3750,76.0000,65.3750
004503,1998/09/30,1998,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1998Q3,1998Q3,,3538.0000,,2431.0000,3474.0000,0.9400,0.9400,5462.0000,18765.0000,32703.0000,,9293.0000,56372.0000,,,,5948.0000,3538.0000,3474.0000,3014.0000,,1738.0000,,0000034088,A,222435300.0000,0.4100,0.4100,70.6250,73.8125,62.0000
004503,1998/12/31,1998,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1998Q4,1998Q4,78813.0000,3517.0000,,2428.0000,3449.0000,0.3900,0.3900,5605.0000,19412.0000,27661.0000,7293.0000,9512.0000,37243.0000,2482.0000,,9827.0000,8359.0000,3533.0000,3468.0000,4012.0000,,2718.0000,,0000034088,A,255055100.0000,0.4100,0.4100,73.1250,77.3125,69.4375
004503,1999/03/31,1999,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1999Q1,1999Q1,26272.0000,3516.0000,,2428.0000,3449.0000,0.4200,0.4200,4947.0000,18872.0000,28857.0000,1686.0000,9161.0000,33104.0000,193.0000,,3270.0000,1836.0000,3516.0000,3449.0000,998.0000,,347.0000,,0000034088,A,259814100.0000,0.4100,0.4100,70.5625,76.3750,64.3125
004503,1999/06/30,1999,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1999Q2,1999Q2,29592.0000,3522.0000,,2428.0000,3451.0000,0.5700,0.5700,4787.0000,19710.0000,28696.0000,2691.0000,9107.0000,37236.0000,730.0000,,3635.0000,4082.0000,3517.0000,3450.0000,1994.0000,,766.0000,,0000034088,A,266655700.0000,0.4100,0.4100,77.1250,87.2500,69.4375
004503,1999/09/30,1999,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1999Q3,1999Q3,34848.0000,3521.0000,,2428.0000,3452.0000,0.6300,0.6300,4895.0000,21579.0000,28981.0000,3544.0000,10778.0000,43024.0000,1304.0000,,3038.0000,5775.0000,3518.0000,3451.0000,2989.0000,,1169.0000,,0000034088,A,237011600.0000,0.4100,0.4100,76.0000,83.0000,72.1250
004503,1999/12/31,1999,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,1999Q4,1999Q4,37870.0000,3520.0000,,3477.0000,3459.0000,0.6600,0.6600,8492.0000,38733.0000,38634.0000,3374.0000,19155.0000,47519.0000,1013.0000,,4221.0000,10849.0000,3518.0000,3453.0000,5872.0000,,3805.0000,,0000034088,A,288145300.0000,0.4400,0.4400,80.5625,86.5625,70.0625
004503,2000/03/31,2000,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2000Q1,2000Q1,37331.0000,3522.0000,,3481.0000,3478.0000,1.0000,0.8700,8184.0000,37221.0000,41412.0000,5338.0000,19083.0000,47780.0000,2241.0000,,3087.0000,1769.0000,3522.0000,3478.0000,1531.0000,,974.0000,,0000034088,A,375596700.0000,0.4400,0.4400,77.9375,86.3125,69.8750
004503,2000/06/30,2000,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2000Q2,2000Q2,38420.0000,3524.0000,,3484.0000,3481.0000,1.3000,1.1500,8499.0000,38592.0000,41090.0000,6816.0000,20285.0000,49479.0000,2706.0000,,2996.0000,3801.0000,3524.0000,3481.0000,3063.0000,,476.0000,,0000034088,A,313498400.0000,0.4400,0.4400,78.5000,84.7500,75.0000
004503,2000/09/30,2000,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2000Q3,2000Q3,40505.0000,3521.0000,,3476.0000,3479.0000,1.2900,1.1700,8540.0000,39775.0000,40366.0000,6770.0000,21601.0000,52178.0000,2637.0000,,3593.0000,5836.0000,3520.0000,3479.0000,4596.0000,,4211.0000,,0000034088,A,326149400.0000,0.4400,0.4400,89.1250,90.7500,75.1250
004503,2000/12/31,2000,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2000Q4,2000Q4,43538.0000,3514.0000,,3465.0000,3470.0000,1.5100,1.4100,8304.0000,38191.0000,36822.0000,8569.0000,22996.0000,56646.0000,3507.0000,,3304.0000,8446.0000,3517.0000,3477.0000,6123.0000,,8671.0000,,0000034088,A,371178900.0000,0.4400,0.4400,86.9375,95.4375,84.0625
004503,2001/03/31,2001,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2001Q1,2001Q1,38060.0000,3495.0000,,3450.0000,3457.0000,1.4500,1.4400,8382.0000,37361.0000,39536.0000,8432.0000,21117.0000,50782.0000,3260.0000,,3340.0000,2028.0000,3495.0000,3457.0000,1522.0000,-9.1000,1491.0000,,0000034088,A,395751200.0000,0.4400,0.4400,81.0000,89.7500,75.2000
004503,2001/06/30,2001,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2001Q2,2001Q2,38414.0000,3481.5000,,3436.0000,3441.5000,1.3000,1.2800,8395.0000,35614.0000,39072.0000,6955.0000,21409.0000,49875.0000,2587.0000,,3481.0000,4370.0000,3487.0000,3435.5000,3037.0000,-18.2000,4182.0000,,0000034088,A,386080800.0000,0.4400,0.4600,87.3500,91.6700,77.0000
004503,2001/09/30,2001,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2001Q3,2001Q3,35740.0000,6924.0000,,6840.0000,6852.0000,0.4600,0.4600,8615.0000,34565.0000,39514.0000,5365.0000,20512.0000,45816.0000,2060.0000,,3514.0000,6863.0000,6957.0000,6883.0000,4683.0000,-27.3000,6539.0000,,0000034088,A,610847200.0000,0.2400,0.2300,39.4000,44.4000,35.0100
004503,2001/12/31,2001,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2001Q4,2001Q4,31619.0000,6889.0000,,6809.0000,6823.0000,0.3900,0.3900,7904.0000,30114.0000,37074.0000,3936.0000,19549.0000,41037.0000,1107.0000,,3740.0000,9989.0000,6941.0000,6868.0000,6254.0000,-36.4000,9855.0000,,0000034088,A,706049400.0000,0.2300,0.2300,39.3000,42.7000,36.4100
004503,2002/03/31,2002,1,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2002Q1,2002Q1,29735.0000,6858.0000,,6782.0000,6793.0000,0.3000,0.3000,8321.0000,30178.0000,39492.0000,3343.0000,18640.0000,37801.0000,1265.0000,,3355.0000,2426.0000,6858.0000,6793.0000,1563.0000,-6.3370,1644.0000,,0000034088,A,621895500.0000,0.2300,0.2300,43.8300,44.2900,37.6000
004503,2002/06/30,2002,2,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2002Q2,2002Q2,35222.0000,6831.0000,,6757.0000,6767.0000,0.4000,0.3900,8666.0000,31242.0000,41872.0000,4298.0000,19584.0000,44322.0000,1652.0000,,3539.0000,5263.0000,6844.0000,6780.0000,3121.0000,-12.6750,3123.0000,,0000034088,A,690196500.0000,0.2300,0.2300,40.9200,44.5790,38.5000
004503,2002/09/30,2002,3,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2002Q3,2002Q3,38505.0000,6787.0000,,6729.0000,6740.0000,0.3900,0.3900,8756.0000,33059.0000,41724.0000,4560.0000,18699.0000,47411.0000,1855.0000,,2892.0000,8147.0000,6824.0000,6767.0000,4672.0000,-19.0120,4360.0000,,0000034088,A,913422100.0000,0.2300,0.2300,31.9000,41.1000,29.7500
004503,2002/12/31,2002,4,INDL,C,D,STD,XOM,30231G102,EXXON MOBIL CORP,USD,2002Q4,2002Q4,38891.0000,6740.0000,,6700.0000,6711.0000,0.6000,0.5400,8068.0000,33175.0000,42104.0000,5518.0000,21163.0000,49375.0000,1727.0000,,3490.0000,11437.0000,6803.0000,6753.0000,6217.0000,-25.3500,6106.0000,,0000034088,A,791161800.0000,0.2300,0.2300,34.9400,36.5000,32.0300
